authorMeta/fans,authorMeta/following,authorMeta/verified,authorMeta/video,commentCount,createTimeISO,diggCount,playCount,shareCount,text,videoMeta/duration
29700000,248,TRUE,659,30800,2021-10-07T01:01:37.000Z,6600000,45600000,15400,Taking the game to the next level #thatlittlepuff #recipe #squidgame #squidgamenetflix,29
2300000,140,FALSE,87,56200,2022-02-17T02:21:09.000Z,6300000,59300000,101400,Plantains and picadillo #fypp #cooking #vegan #recipe,39
648000,378,FALSE,217,30800,2021-05-25T00:02:51.000Z,5700000,35300000,756600,Tres Leches #fyp #foryoupage #viral #cake #fire #recipe #mexican #makethis #dessert,58
2200000,181,TRUE,193,27000,2022-01-01T17:02:04.000Z,5600000,81000000,358600,BURGER CRUNCH WRAP #recipe #cooking #foodie #foodtiktok #food #foryou #fyp,24
33200000,443,TRUE,301,60600,2021-03-19T17:48:15.000Z,5300000,25200000,61700,That Vegan Teacher where are yo——oh wait  #tiktokcooks #learnontiktok #vegan #steak #recipe,59
17900000,71,FALSE,859,37100,2021-04-16T08:38:22.000Z,5300000,47400000,122300,Follow my YouTube channel #foodqood #icecream #ramadan #recipe @piattitipici,22
8400000,769,TRUE,847,20900,2020-02-20T06:12:10.000Z,4700000,23000000,422100,Easy Oreo balls! We are so close to a 1 million followers   #thankyou #fyp #recipe #foryourpage #oreo #oreoballs #diy #bake #easy,59
1800000,464,TRUE,280,14500,2020-01-01T02:42:58.000Z,4700000,30900000,342600,THE coveted MCNUGGETS  #recipe #cooking #mcdonalds #nuggets #fyp #foryou,58
13700000,13,TRUE,462,40300,2021-07-28T13:37:41.000Z,4600000,23700000,25100,#recipe #abirzkitchen #fypシ,59
489700,375,FALSE,501,24600,2022-03-15T19:29:13.000Z,4500000,24700000,29100,If you want this recipe get this to 50 shares! #messytiktok #SmoothLikeNitroPepsi #messytok #aita #amiwrong #cookies #cookiesoftiktok #recipe #recipes #baking #bake #chocolate #chocolatechipcookies #cookiebars #motherinlaw #motherinlawproblems #bakery #bakerylife #bakersoftiktok #cookierecipe #chocolatechip #bakingrecipe #bakingtutorial #bakingtutorialvideo #hershey #chocolatelover #chocolaterecipe #cake #cakedecorating #cakedecorator #maritalproblems #inlaws #inlawproblems #foodie #dessert,60
8400000,769,TRUE,847,2818,2021-07-12T05:55:23.000Z,4500000,35700000,7483,this took me 6 HOURS… I’m this close  #diy #starbucks #starbuckscup #recipe #homemade #glitter,44
4600000,27,TRUE,240,18900,2020-03-18T22:50:32.000Z,4500000,28100000,347900,Best Banana Bread  #foryоurpage #foryoupage #fyp #4u #lifeathome #tiktokfoodie #baking #bananabread #recipe #food #quarantine,43
8400000,769,TRUE,847,16500,2020-02-15T02:00:17.000Z,4300000,18100000,78800,I’ve never had this before  #fyp #foryourpage #fy #coconut #diy #recipe #tropical #fruit #kitchen #easy #chile,48
33200000,443,TRUE,301,14000,2021-09-23T18:25:34.000Z,4200000,24000000,31900,#duet with @_mrpyrex Great #recipe ! Should I try to #rap a recipe ?? #ramsayreacts #tiktokcooks,41
497400,583,FALSE,2541,154800,2021-12-12T12:21:36.000Z,19500000,167400000,314100,#foryoupage #food #cooking #viral #sucuk #suçuk #keşfet,10
9400000,97,TRUE,87,143100,2021-05-30T15:48:40.000Z,18500000,132500000,209300,Ratatouille  #ratatouille #food #foodie #cooking #asmr #fyp,52
20800000,2050,TRUE,3586,14900,2020-08-20T17:33:21.000Z,10400000,138900000,16600,Posting results in 1 second!! #tutorial #cooking my lunch today!,30
1100000,70,FALSE,44,32400,2022-05-14T19:19:08.000Z,9800000,51300000,36000,"rien de mieux qu’un gâteau aux fraises et au chocolat, non ? vous voulez la partie 2 ? dites-le moi ❤️ bisous #chocolat #cooking #cook",60
3100000,1247,FALSE,277,39300,2021-12-03T22:17:01.000Z,9500000,84300000,403000,Creamy crunchy bubble potato pillows #cooking #foodasmr #asmrcooking #vegan #recipe #homecook #potato #foodtiktok #veganrecipes,44
2000000,498,FALSE,108,69200,2021-07-03T10:27:44.000Z,8900000,81300000,209000,NO KNIFE! ❌ #cooking #fyp #foryoupage #viral @gordonramsayofficial,19
9400000,97,TRUE,87,82900,2021-05-27T17:03:01.000Z,8100000,61100000,42200,Beef rendang  #food #foodie #indonesia #cooking #asmr #fyp,53
4300000,380,FALSE,181,10600,2022-04-07T18:40:11.000Z,7700000,93600000,27500,Recreating all the sounds from the Turning Red Cooking Scene at the drums! #turningred #pixar #cooking #asmr #rhythm,24
2200000,181,TRUE,193,40100,2021-01-03T15:00:36.000Z,7400000,84600000,687500,Had to try this#tortillatrend#trend#tiktoktrend#trending#recipe#cooking#foodie#foodtiktok#mat#food#fördig#fördigsverige#fyp,17
61200,314,FALSE,66,167500,2021-04-26T19:43:21.000Z,6800000,39000000,201200,I ain’t about that domesticated life. #fail #wifeymaterial #foryou #fyp #cooking I/B: @lobeloofficial,15
9400000,97,TRUE,87,64600,2021-03-18T18:13:49.000Z,6800000,37700000,64400,Shoyu ramen  #ramen #food #foodie #cooking #asmr #fyp,58
1600000,17,FALSE,143,33100,2022-06-08T15:42:35.000Z,6700000,92300000,115300,Do you feel bored when you are alone?#outdoors #camping #outdoorlife #campingtents #outdoorgear #outdoortool #enjoylife #cooking #foryou,126
4200000,1849,TRUE,723,43300,2020-07-27T01:44:01.000Z,6500000,40800000,343800,This really is the perfect steak!! #steak #fyp #learnontiktok #cooking,59
2300000,140,FALSE,87,56200,2022-02-17T02:21:09.000Z,6300000,59300000,101400,Plantains and picadillo #fypp #cooking #vegan #recipe,39
972300,0,FALSE,45,43200,2021-03-05T00:14:05.000Z,6200000,28500000,137700,Singing with my dad #dad #son #singers #sing #funny #comedy #cooking #friedchicken,15
8900000,232,TRUE,293,41700,2021-03-12T00:16:50.000Z,6000000,26200000,219800,This can’t keep happening #vintage #cooking #baking #cake,44
18100000,1863,TRUE,1095,39400,2021-08-26T21:16:54.000Z,6000000,66800000,86100,Life Hacks  #fyp #lifehack #lifehacks #hacks #lifeadvice #advice #hack #cooking #cook #chef #onlyjayus inspo: @sidneyraz,33
3100000,164,FALSE,103,14200,2022-06-07T16:02:59.000Z,6000000,72700000,89000,By foodqood #fypシ #cooking #tiktok #food,33
3300000,247,TRUE,598,62900,2022-03-01T15:14:19.000Z,5900000,32000000,207000,What a chef!!!! #tinychef #basil #vegan #cook #cooking #live #fyp #singing #lorde,32
8400000,409,TRUE,867,24000,2020-12-12T11:05:38.000Z,5900000,82400000,30700,Oh No! #fyp #foryou #asmr #cooking,25
9400000,97,TRUE,87,143100,2021-05-30T15:48:40.000Z,18500000,132500000,209300,Ratatouille  #ratatouille #food #foodie #cooking #asmr #fyp,52
420400,114,FALSE,115,56500,2021-06-17T16:29:11.000Z,8400000,66400000,57900,Another watermelon! Who wants some??  #fy #foryou #foru #foryoupage #food #foodie #viral #watermelonsugar @foodies @kalesalad,24
626000,287,FALSE,126,46700,2021-06-09T01:38:24.000Z,8100000,82800000,87300,When you’re hungry at work! #itsajoke #pizza #foodie #fypage #rectanglepizzaforlife,22
9400000,97,TRUE,87,82900,2021-05-27T17:03:01.000Z,8100000,61100000,42200,Beef rendang  #food #foodie #indonesia #cooking #asmr #fyp,53
79600,294,FALSE,532,52600,2021-07-06T16:28:58.000Z,7800000,50800000,425700,*thinks back to all the time wasted in the past. #kitchenhack #foodie #shreddedchicken #fyp #foryou #xyzbca,14
316600,159,FALSE,79,42800,2021-09-28T04:48:40.000Z,7600000,36300000,355900,#catsoftiktok #funny #foodie #fyp,29
2200000,181,TRUE,193,40100,2021-01-03T15:00:36.000Z,7400000,84600000,687500,Had to try this#tortillatrend#trend#tiktoktrend#trending#recipe#cooking#foodie#foodtiktok#mat#food#fördig#fördigsverige#fyp,17
134100,471,FALSE,101,7927,2022-01-20T01:26:23.000Z,7100000,82500000,4603,#billybishop#billybishopairport#airport#iphonetricks#fails#trickshot#budgeting#foodie#collegelife#toronto#2022#UmYeah#homemade#snowstorm#yztiktok#yzt,30
9400000,97,TRUE,87,64600,2021-03-18T18:13:49.000Z,6800000,37700000,64400,Shoyu ramen  #ramen #food #foodie #cooking #asmr #fyp,58
1700000,8,FALSE,399,21100,2022-05-03T13:38:29.000Z,6100000,150900000,478100,#foodie #food#flavour #gourmet #foodtiktok,19
519900,250,FALSE,446,73700,2022-02-07T18:49:43.000Z,6000000,54100000,144500,They're jealous of the couple #foryoupage #foryou #fyp #foryoupageofficiall #tiktok #trending #viral #discopangpang #jtbetv #korean #foodie #fy #4u,33
4200000,28,FALSE,102,21800,2021-06-16T19:02:06.000Z,5800000,26600000,86900,When you haven’t had sushi in a while...#toddlersoftiktok #fyp #foryou #bellafoodie #momsoftiktok #toddlermom #sushi #foodie,58
2200000,181,TRUE,193,27000,2022-01-01T17:02:04.000Z,5600000,81000000,358600,BURGER CRUNCH WRAP #recipe #cooking #foodie #foodtiktok #food #foryou #fyp,24
67600,1753,FALSE,196,124400,2021-02-13T17:33:06.000Z,5500000,19800000,180200,#stitch with @kiwified #highschool #college #food #foodie #cheating #fyp #cheer #athlete #blowthisup #trending #beautiful #dog #blm #alm,59
18800000,3442,FALSE,2036,31100,2021-01-11T05:36:18.000Z,5300000,46900000,13800,Un Intento mas probando la pasta en el aceite!! Alguien me explique ¿qué pasó? #fyp #Comedia #Teleport #foodie,59
2300000,0,TRUE,106,64100,2021-11-04T17:11:50.000Z,5100000,33600000,62800,You asked for this! #10numara #wall #duvar #everythingiscake #cake #realisticcake #foodie #foryoupage #fyp #satisfying  #mandalina #mandarin #asmr,19
9400000,97,TRUE,87,30100,2021-07-29T14:28:08.000Z,5000000,31800000,24300,Poke  #food #foodie #cooking #asmr #saladrecipe #fyp,56
737600,1030,FALSE,27,17700,2021-08-04T00:31:46.000Z,4900000,36700000,17900,#pizzazz #pizzazzplus #food #journey #foodie #foodtiktok,10
492700,38,FALSE,77,45500,2021-08-02T20:05:00.000Z,4900000,38900000,70200,A simple Margherita  #fyp #foryoupage #pizza #neopolitan #outdoorcooking #foodie #pizzaboy #cooking #cheese,39
1300000,766,FALSE,1936,13100,2021-09-16T02:49:40.000Z,4900000,18000000,35700,#duet with @tinekeyounger Did not expect this at the end BRAVO!  #foodie #KeepItRealMeals #goodasf #fypシ,55
32100000,289,TRUE,797,141800,2022-01-22T03:53:50.000Z,25000000,302300000,189500,#tiktokfood #roastbeef #asmr,59
32100000,289,TRUE,797,121300,2022-02-06T01:15:16.000Z,23800000,243700000,244800,#tiktokfood #asmr,59
1700000,287,FALSE,640,166000,2022-04-09T14:58:03.000Z,19500000,141900000,136900,Reply to @roblox_fanas  The end tho #knifeskills #foodchallenge #cucumber #cucumberchallenge #asmr #asmrsound #asmrfood #satisfying #sosatisfying #oddlysatisfying #oddlysatisfyingvideo #didyouknow #tiktokfood #sustainability,29
32100000,289,TRUE,797,106100,2021-12-20T23:45:53.000Z,15700000,132300000,112500,#Bossam #tiktokfood #asmr,58
32100000,289,TRUE,797,57800,2022-03-11T09:51:36.000Z,15600000,219700000,73700,Subscribe to YouTube → Bayashi TV #tiktokfood #roastbeef #sandwich #asmr,57
33200000,443,TRUE,301,126700,2021-11-06T21:25:41.000Z,15300000,132200000,292400,Hey @tillyramsay did you say I can’t #dance ?? #fooddance #tiktokfood,15
1600000,216,FALSE,350,18900,2022-02-16T03:39:17.000Z,13600000,276900000,27700,We tried Pizza videography with dslr camera  @sashin__8ight #subasx #tiktoknepal #tiktokfood #learnontiktok #learnwithtiktok #foryoupage #yummy,18
32100000,289,TRUE,797,66600,2021-12-03T23:21:05.000Z,12200000,118100000,48300,#tiktokfood #asmr,51
2900000,100,FALSE,394,37800,2021-01-14T12:58:56.000Z,11400000,141300000,241900,chocolate cake with sprinkles  #chocolate #sweets  #sprinkles #cake #tiktokfood #fyp #satisfying #odlysatisfying #chocolatelover #desserts,21
32100000,289,TRUE,797,67000,2022-01-18T07:50:43.000Z,10700000,110300000,73700,Collab with @omuraisupuro #omelette #tiktokfood,37
32100000,289,TRUE,797,53000,2022-05-12T07:09:19.000Z,9100000,101300000,29700,#tiktokfood #asmr,39
32100000,289,TRUE,797,82800,2021-08-15T00:37:43.000Z,8800000,67000000,60000,@itz_rainbowish への返信 #tiktokfood #cheese,34
32100000,289,TRUE,797,31800,2021-11-27T21:58:50.000Z,8800000,70800000,43200,#tiktokfood #buffalowing #asmr,55
32100000,289,TRUE,797,29900,2022-05-13T05:03:00.000Z,8100000,67600000,100200,#tiktokfood,45
2900000,29,FALSE,810,42700,2022-01-24T08:10:14.000Z,7900000,78700000,42600,#tiktokfood #czttfd #omg,21
32100000,289,TRUE,797,54100,2022-03-17T09:40:36.000Z,7800000,68600000,56200,"Love this song!! @charlieputh, @shayneorok  #tiktokfood",26
32100000,289,TRUE,797,73500,2021-09-24T22:20:57.000Z,7800000,60900000,34800,Reply to @ilove5umshooting  #tiktokfood #asmr,27
3400000,323,TRUE,359,28400,2021-11-02T13:14:37.000Z,7700000,72700000,28300,@nerwin1 への返信 butter　#omelette #egg #tiktokfood #TikTok教室,44
32100000,289,TRUE,797,80500,2022-05-05T03:59:18.000Z,7500000,66000000,45000,#tiktokfood #asmr,59
32100000,289,TRUE,797,48100,2021-11-14T03:42:39.000Z,7200000,52200000,24100,#tiktokfood #cheese #asmr,56
269000,351,FALSE,97,37900,2020-02-07T22:39:22.000Z,6100000,47500000,93000,Renegade Tik Tok dance competition at my school lol. Who do you think won? #dance #tiktokdance #dancechallenge,14
1200000,549,FALSE,771,68100,2020-08-24T22:24:03.000Z,6000000,50400000,379400,Fantasia 2020. #wap #hippo #dancechallenge #couplegoals #viral #husband @thejoshjones #fantasia,15
4400000,322,FALSE,1653,54400,2022-06-11T20:32:52.000Z,5700000,38900000,102700,#moana #dancechallenge,13
7200000,279,TRUE,120,19300,2021-06-23T23:14:37.000Z,5200000,28400000,19100,that drop went hard…❤️‍ #dinero #hisandhers #dancechallenge,60
1200000,131,FALSE,59,19300,2020-10-19T23:10:41.000Z,3700000,35300000,103300,✨#blackpink #blink #lisa #lalisamanoban #manoban #dancechallenge #kpop #kpopfan #kpopedit,18
4700000,60,TRUE,455,29300,2021-07-23T09:35:38.000Z,3400000,55500000,28000,Ga kelar kelar masak kalau kaya gini hahahaha #irishbella #ammarzoni #airrumiakbar1453 #aishtv #fyp #dancechallenge,15
9200000,8,FALSE,68,30700,2022-07-06T17:25:19.000Z,3200000,33000000,20200,Follow my Insta: unreal__jason#jasonstatham #dancechallenge #imneedsomebody,20
363900,43,FALSE,597,90800,2020-07-21T08:00:16.000Z,3100000,19300000,231500,She reacts when they say Judy   #ahs #americanhorrorstory #dance #catdance #dancechallenge #foryou #foryoupage #nature #hype #l2barmy,5
5600000,100,TRUE,231,33800,2020-10-27T17:08:16.000Z,3100000,25000000,154100,Thx to all my +500K followers!!!  @charlidamelio @addisonre @rosalia #dancechallenge #dance #friends #foryou #fyp #xyzbca #parati #catsoftiktok,11
3200000,464,TRUE,385,10800,2020-07-27T18:21:33.000Z,3100000,23200000,36400,What’s next?  Reply to @iiaeyums #taylorswiftchallenge #dancechallenge #fyp,13
161600,26,FALSE,258,6561,2021-05-11T22:10:41.000Z,3000000,21900000,4063,Its all banter #messytiktok #interracialcouple #sister #boyfriend #heartbreakanniversary #dance #dancechallenge #relationship #couple #funny #fyp #fun,35
2100000,449,FALSE,1705,26200,2020-09-04T01:38:49.000Z,2900000,13200000,87500,I told @paulkarmiryan to come over & bring costumes. SONG SUGGESTIONS PLZ #fyp #dancingthroughdecades #dance #dancechallenge #viral #dontletthisflop,56
179000,1321,FALSE,315,8808,2021-04-25T02:11:25.000Z,2900000,15700000,25800,"I told her to follow her instincts & move how she felt, not bad for a first attempt! #fyp #sehablaespañol #parati #baile #latin #dancechallenge @_r0h0",51
1900000,252,FALSE,747,35000,2020-08-21T00:43:24.000Z,2800000,14000000,207800,Hey yo !! #bunnydayoff #bunny #bunnylove #dancechallenge #petchallenge #bunnydancer #bunnydance #rabbit #petlover #pet #bunnyglasses #losangeles,15
181600,66,FALSE,66,42900,2020-03-03T12:00:09.000Z,2800000,20800000,124700,l like your sketchers#song #trending #forypupage #tiktokindia #danceindia  #dancechallenge #BackbenchersOnFlipkart,15
529600,140,FALSE,110,30400,2021-06-21T23:39:05.000Z,2800000,17300000,110500,Flash Bob ⚡️Strikes LA #flashmob #flashbob #dancechallenge #foryourpride #foryou @kameroncomk @jaketgarcia @lucashive  @asenseofhuber,60
2400000,1618,FALSE,1620,22600,2020-07-27T18:38:37.000Z,2800000,13600000,14300,Reply to @zmarie_baby (dc:@dance_dona) Keep it drama free ✨✌✨#dancingmom #coolmom #tiktokdance #dancechallenge #dueces #viral #trend #fyp #foryou,12
1500000,146,FALSE,847,11700,2020-02-25T01:14:04.000Z,2800000,16700000,39000,this is the type of dance I like to do!!!! #dancechallenge,14
245700,39,TRUE,34,13500,2022-02-01T05:27:34.000Z,2500000,12000000,26700,I did it.#dancechallenge #talentotiktok #inspiration #swordtiktok #martialarts #challenge #titostsai #flow #flowarts #smooth #art #force #amazing,9
3200000,8,TRUE,148,45400,2022-05-18T11:00:29.000Z,2400000,11500000,47100,DK X LISA의 짝꿍댄스#BUTYOUCHALLENGE 짝꿍 ver.  #iKON #아이콘 #DK #동혁 #BLACKPINK #블랙핑크 #LISA #리사 #FLASHBACK #너라는이유 #BUTYOU #DanceChallenge #YG,21
3100000,2909,TRUE,3562,3539,2018-05-23T09:27:04.000Z,1100000,11900000,31900,,14
3800000,336,TRUE,3828,1794,2018-05-21T10:17:23.000Z,882200,9300000,20800,Haha #fail ❤️#deutschland #featureme #badboydance #dance @alinamour @twinstagram,14
659500,359,FALSE,1887,2008,2018-06-01T16:36:52.000Z,627700,5100000,5539,Könnt ihr tanzen?#badboydance#twins#dance#featureme#featurethis#Deutschland#gymnastics#backflip,15
2500000,148,TRUE,1014,1387,2018-05-16T11:01:40.000Z,549300,5000000,3888,,14
204500,4,FALSE,38,786,2021-10-12T16:51:19.000Z,484300,8700000,1312,#tiktok#foryoupage#fyp#foryou#viral#love#funny#memes#followme#cute#fun#music#happy#fashion#follow#comedy#bestvideo#tiktok4fun#thisis4u#loveyoutiktok#comedy#featurethis#featureme#prank#15svines#trending#1mincomedy#blooper#1minaudition#dancechallenge#badboydance#danceinpublic#dancekpop#dancecover#danceid#dancemoves#dancetutorial#punchdance#dancer#dancevideo#dancemom#dancelove,16
13400000,53,TRUE,735,19300,2018-06-13T18:37:12.000Z,473600,3700000,11500,,14
828300,1541,TRUE,1520,1689,2018-06-19T15:54:49.000Z,231500,1900000,500,Odważylibyście się? Duże ryzyko wpadnięcia do basenu #badboydance #dance #acrobatics,14
13900000,255,TRUE,1454,3421,2018-07-06T13:25:29.000Z,212700,3800000,3807,My version for #BadBoys #PenguinDanceChallenge ❤️,14
1600000,56,FALSE,378,998,2020-05-13T18:01:58.000Z,191500,1100000,2414,I met Justin Bieber today #justinbieber #yumyum #danceinpublic #badboydance #hugchallenge #happy #celebrity #backpackkid #fyp #geraldhuston,22
31700,534,FALSE,529,434,2022-05-14T19:36:58.000Z,190100,1300000,1950,#badboydance,18
21700,27,FALSE,136,732,2022-05-09T17:11:30.000Z,180300,1500000,1877,Reply to @fahrifaizal3 Bad boy Celebration#badboy #badboydance #masonmount #chunkz #celebration #football #fypシ #xr17,15
1600000,0,TRUE,653,1128,2020-09-21T11:58:29.000Z,172700,2700000,228,ÇOK MU KÖTÜYÜM‍♀️Siz kaç tane  parmak indirdiniz ? #kötü #baddie #parmakdansı #finger #badboydance #badgirl,23
599000,59,FALSE,419,1424,2018-07-18T05:18:16.000Z,165500,4700000,4269,Kar diya ....     yeh lo mera #badboydance #danceindia,14
71800,94,FALSE,1427,210,2020-05-10T15:02:53.000Z,151100,1900000,3034,#auntylover #foryou #singleboys #aunty #badboys #badboydance #tagme #fyp #tiktokindia #foryoupage #viral #newtrend,10
3400000,131,TRUE,802,308,2018-07-26T08:24:57.000Z,145900,2200000,1075,Posting both the options because can’t choose #badboy #badboydance #danceindia,14
40400,191,FALSE,382,384,2018-06-23T15:52:00.000Z,140800,7900000,4913,ya to popat ho gyi #countonme  #magicfakeout #dametucosita2 #shuffledance #badboydance #chaipilo,15
3000000,1191,FALSE,968,4561,2019-05-19T11:31:33.000Z,132600,1400000,2213,Почему люди меня НЕНАВИДЯТ? ЗА ЧТО? #рекомендации #тренды #tiktokdance #badboydance #dance #танцы,15
315800,110,TRUE,85,515,2018-06-18T15:13:40.000Z,126200,2100000,2696,Can‘t dance ❤️#badboydance #dance #featureme,14
3300000,602,TRUE,2485,890,2018-06-07T18:32:25.000Z,118200,3700000,5052,#badboychallenge with @ezgizem  she is better than me  #badboydance @musical.lyturkey  #turkey,14
32100,196,FALSE,126,466,2019-06-13T15:27:53.000Z,91300,938300,1004,Desi londe #desiswage #badboydance #clubfashionbattle #swage #dance #tiktokindia #dancelover #,15
274900,1148,FALSE,577,8179,2022-06-16T16:40:25.000Z,2800000,14600000,7652,*balazos casuales* #lovedive #dancecover,12
130000,21,FALSE,121,20900,2022-03-04T00:14:07.000Z,2000000,13800000,33500,##kpop #kpopfyp #dance #dancecover #bts #army #txt #nct #straykids #itzy #twice #aespa #kpopers #fyp #fypシ #foryou,6
12900,311,FALSE,85,3229,2022-02-07T22:42:41.000Z,1900000,11200000,1232,her laugh is everything  #dancecover #kpopcover #kpopinpublic #zoo #zoocover #kcover #kcoverist,11
853300,207,FALSE,398,30600,2022-05-19T01:54:13.000Z,1800000,46200000,118700,Gomy Gomy Gomy  Hehehe Medyo late na tayo sa trend natu ✌️ #chubby #dancecover #foryoupage #foryoupageph #fyp #fyp,10
130000,21,FALSE,121,5938,2022-02-05T00:31:55.000Z,1700000,9100000,8039,@drunkboba @itzyofficial #itzy_challenge_2 #itzy #midzy #itzyofficial #yeji #chaeryeong #ryujin #lia #yuna #loco #swipe #itzylocochallenge #itzyloco #locochallenge #crowndance #fyp #dancecover #kpop #kpopfyp #foryou,17
1400000,28,FALSE,596,4969,2022-04-02T09:36:07.000Z,1600000,9300000,8537,당장 집 주소 불러;; #ARTBEAT #댄스배틀 #ABPROJECT #우리집 #커버댄스 #coverdance #dancecover #kpopdancer #kpopdance,39
853300,207,FALSE,398,15500,2022-04-29T03:40:20.000Z,1500000,25400000,39000,ZOOM IN ZOOM OUT  @Jessi Saranghaeyo ♥️ #zoom #fyp #foryoupage #foryoupageph #chubby #dancecover,28
65400,38,FALSE,156,26000,2021-07-04T12:36:45.000Z,1300000,8700000,36800,Sweet banget ga nih?  @bts_official_bighit #btsarmy #bts_official_bighit #dancecover #bts #xyzbca #masukberandafyp #kpop #fypシ #fyp #dancechallenge,45
59700,9,FALSE,62,1689,2022-01-26T18:07:18.000Z,2600000,25700000,1585,#KPOPINPUBLIC El link del video está aquí en tiktok ❤️‍ #ATEEZ #DANCECOVER #kpopinpublicchallenge,10
111800,360,FALSE,201,12100,2021-10-21T03:29:34.000Z,1300000,7700000,3582,bambambam @bp_tiktok #dancechallenge #lalisamanoban #fancamskpop #dancecover #dancecoverkpop #dancer #blackpink #fypシ #viral,68
101900,17,FALSE,158,2096,2022-02-26T00:16:39.000Z,1100000,5100000,2825,Link en nuestro perfil para el nuevo cover  #zoo #nct #kpopers #kpopfyp #aespa #kpopinpublic #dancecover #behindthescenes #kpop #giselle #taeyong,20
1400000,28,FALSE,596,2564,2022-06-01T10:55:55.000Z,1100000,6400000,2441,찐흥부자 여자 싸이가 추는 ‘That That’ 커버댄스!! #artbeat #ABProject #thatthat #커버댄스 #coverdance #dancecover #kpopdancer #kpopdance,83
1400000,28,FALSE,596,3536,2022-04-14T06:40:32.000Z,1000000,6000000,1622,헤메코부터 춤까지 넋 놓고 보게 만드는 ‘O.O’ 완벽커버 #ARTBEAT #ABPROJECT #OO #커버댄스 #coverdance #dancecover #kpopdancer #kpopdance,75
114800,129,FALSE,136,1502,2021-11-18T02:36:58.000Z,967900,3800000,2650,From best friends to strangers in a split second ✌ #oneus #dancecover #kpopdancecover #oneus_official #kpop #rpd #randomplaydance #kpopfyp #dance,35
8431,87,FALSE,9,3103,2021-12-27T11:59:28.000Z,902800,6600000,1088,#eleven #ive #dancecover #kpopinpublic #beamedanceteam,22
61700,472,FALSE,757,1060,2022-01-15T19:24:24.000Z,873200,4600000,1461,this was crazy omg #fyp #kpop #nct #aespa #dancecover #zoochallenge #zoo,21
43500,402,FALSE,108,5006,2021-12-13T05:02:42.000Z,862500,4500000,2785,Responder a @carolinenicolh la vieja confiable KSNS #blackpink #blink #rose #prettysavage #lisa #jennie #jisoo #kpop #fyp #dancecover #fyp #dancecover,69
32500,10,FALSE,16,12100,2022-04-19T19:57:25.000Z,858800,7000000,9820,"no importa el premio, lo importante es a quién le bailo.                         síganos en nuestras redes sociales! #dancecover #kpop #hermosillo #sigenoseninstagram @xyeraxcmx",15
72900,773,FALSE,41,2519,2022-04-18T11:46:10.000Z,837700,7500000,2126,Me uno al trend ¿ amor eterno a god's menu <3 #hyunjin #dancecover #kpop #straykids,11
108400,101,FALSE,170,3678,2022-07-24T15:12:36.000Z,819500,5600000,4076,Replying to @sogori Yo y las que nos ponemos los tenis cuando:  #traduccioncapoper #fyp #parati #dance #kpop #kdance #kpopmexico #mexico #dancecover #kpopdance #baile #itzy #itzy_sneakers #putmysneakerson #putyoursneakerson #sneakerschallenge,21
1900000,4,FALSE,836,16900,2022-01-28T06:15:04.000Z,3400000,57000000,39800,Srivalli❤️ #tiktok #trending #trendingsong #trendy #trend #dancevideo   ❤️,12
843500,549,FALSE,1019,134500,2021-05-20T18:45:20.000Z,2200000,19000000,74400,✨#ColorCustomizer #justdancerthings #dancevideo #MaxPlumpJump #TostitosUnspokenBonds #SpotlightAPI #genz #PonderWithZion #dancechallenge,15
836300,12,FALSE,116,14100,2020-06-01T13:31:09.000Z,2200000,24900000,16700,Guess the movie#SwagStepChallenge #chammakchallochelchabili #tiktokindia #dancevideo #foryoupage,20
1900000,4,FALSE,836,9638,2022-01-25T05:55:27.000Z,1900000,29500000,21300,Srivalli❤️ #tiktok #trending #trendingsong #trendy #trend #dancevideo ❤️,18
103900,15,FALSE,56,819,2022-02-13T07:12:30.000Z,1800000,17000000,706,Woo! The dancers in Portland are amazing! #dance #dancers #photoshoot #hollywooddanceshoot #dancing #dancevideo #dancersoftiktok #dancecomoetition #portlandoregon #dancechallenge,13
754500,6,FALSE,795,7762,2019-11-11T11:21:37.000Z,1700000,27700000,71400,Mere re karam me #haryanvisong per #dance #team888 ke sath #desidance #dancevideo #haryanvidance #haryanvi #tiktokdance #viraldance,15
460800,20,FALSE,422,2182,2022-03-28T00:15:34.000Z,1700000,12100000,3443,Just abit of #puppet play on display  #dance #dancevideo #movement #showcase #bodycontrol #danceeveryday #jajavankova #puppeting,19
836300,12,FALSE,116,8399,2020-05-17T11:24:01.000Z,1600000,19200000,12400,genda phool#dancevideo #foryoupage #tiktok_india #trending #manishasati,16
9579,53,FALSE,40,9345,2020-05-04T19:18:24.000Z,1300000,7300000,17100,if you were on the internet 3-4 years ago you saw these and you rewatched them. #viral #dancevideo #drake #fettywap #dancechallege #fyp #foryoupage,59
8918,108,FALSE,12,41800,2021-04-05T01:32:11.000Z,1200000,5100000,60300,HERE WE GO AGAIN!  #mammamia #tiktok #video #love #foryou #dancevideo,11
556400,54,FALSE,279,6175,2021-02-10T00:53:18.000Z,1200000,18400000,37800,Create ur own style❤️ #dancevideo #moana #happy #funny #loveyou #music #enjoy #dontsad  #vday2021,16
163300,201,FALSE,51,3418,2020-01-30T07:42:53.000Z,1200000,29100000,18000,love this music #tamlsong #dancevideo #@megnakunju,15
1900000,4,FALSE,836,13600,2022-06-29T05:07:51.000Z,1100000,22900000,5648,Kamli #tiktok #trending #trend #trendy #dancevideo ❤️,10
