authorMeta/fans,authorMeta/following,authorMeta/verified,authorMeta/video,commentCount,createTimeISO,diggCount,playCount,shareCount,text,videoMeta/duration,clean_text,us_count,them_count,negation_count,intensifier_count,hedge_count,is_polarized
15600,1099,False,44,23400,2021-03-27T22:17:54.000Z,2500000,8300000,13700,HAHAHA IT WORKED #passingthephonechallenge #weirdnoises #putyourfingerdown #prankster,34,HAHAHA IT WORKED #passingthephonechallenge #weirdnoises #putyourfingerdown #prankster,0,0,0,0,0,False
1400000,435,True,1036,23200,2022-04-12T21:04:22.000Z,2500000,15100000,16500,DROP PRANKS I SHOULD PULL NEXT!!!!! #kellysalpeter #funny #comedy #relatable #pranks #prankster #prankwars #fyp #famous #viral,81,DROP PRANKS I SHOULD PULL NEXT!!!!! #kellysalpeter #funny #comedy #relatable #pranks #prankster #prankwars #fyp #famous #viral,0,0,0,0,0,False
786700,5,False,190,31300,2021-01-31T01:15:12.000Z,2500000,24400000,115700,you guys like it?? #fun #gasstation #nepali #fyp #prankster,19,you guys like it?? #fun #gasstation #nepali #fyp #prankster,0,0,0,0,0,False
3900000,970,False,22,5985,2020-08-15T15:42:07.000Z,2300000,27100000,16100,She thought it Tore  #PerfectAsIAm #comedy #prank #fyp #viral #trend #water #flipflops #banana #snack #tape #prankster #pool,58,She thought it Tore #PerfectAsIAm #comedy #prank #fyp #viral #trend #water #flipflops #banana #snack #tape #prankster #pool,0,0,0,0,1,False
1500000,301,False,358,12300,2022-07-15T10:35:19.000Z,2100000,24600000,14000,5 menit sebelum dikunciin di luar pager.. #prank #pranks #prankster #oneprankaday #serunyaditiktok,19,5 menit sebelum dikunciin di luar pager.. #prank #pranks #prankster #oneprankaday #serunyaditiktok,0,0,0,0,0,False
1000000,264,False,632,9212,2020-06-16T19:11:09.000Z,2100000,33900000,23200,#pranks #prank #prankwars #prankster #funny #funnyvideos #funnydog #comedy #comedyvideo #comedyindia #youtube #youtuber #youtubers #couplegoals #fypシ,11,#pranks #prank #prankwars #prankster #funny #funnyvideos #funnydog #comedy #comedyvideo #comedyindia #youtube #youtuber #youtubers #couplegoals #fypシ,0,0,0,0,0,False
128100,254,False,223,10300,2022-01-22T11:23:53.000Z,2000000,7200000,27300,This is too jokes #dad #daughter #pranks #prank #prankster #mouse #rat #funny #funnyvideos #funnymoments #hilarious,25,This is too jokes #dad #daughter #pranks #prank #prankster #mouse #rat #funny #funnyvideos #funnymoments #hilarious,0,0,0,0,0,False
111200,7066,False,1211,5020,2022-06-27T01:32:44.000Z,2000000,31000000,33400,#wrongone  #wrong  #scared #omg #teddybear #wtf #scaredycat #shefunny  #fyp #hilarious #sofinny #prank  #prankster #what #run #prankwars #prankchallenge #pranksvideos,8,#wrongone #wrong #scared #omg #teddybear #wtf #scaredycat #shefunny #fyp #hilarious #sofinny #prank #prankster #what #run #prankwars #prankchallenge #pranksvideos,0,0,0,0,0,False
27100,121,False,1369,7477,2022-02-11T01:27:15.000Z,1900000,11300000,13400,@camschaos01 is so good at pranks he even fooled himself #WeAllPlayforCanada #prankster #dingdongditch #prank #punkd #trending,8,@camschaos01 is so good at pranks he even fooled himself #WeAllPlayforCanada #prankster #dingdongditch #prank #punkd #trending,0,0,0,1,0,False
997300,72,False,295,5542,2021-08-06T22:47:10.000Z,1800000,29900000,2498,when it popped! #pranks #prankster  #tiktokpranks #gother #humor #pt1 #JetPuffedSmourth,60,when it popped! #pranks #prankster #tiktokpranks #gother #humor #pt1 #JetPuffedSmourth,0,0,0,0,0,False
677800,203,False,176,876,2022-02-10T16:02:30.000Z,1800000,4200000,2273,great way to make someone lose their mind   #prank #pranks #prankster,28,great way to make someone lose their mind #prank #pranks #prankster,0,1,0,0,0,False
84000,21,False,162,26300,2021-02-17T18:44:54.000Z,1600000,24600000,12500,#fyp #fy #fu #foru #forupage #foryoupage #foryoupageofficiall #4u #4upage #4you #4youpage #funny #funnyvideos #prankster #tiktoker #foryou #fypシ,10,#fyp #fy #fu #foru #forupage #foryoupage #foryoupageofficiall #4u #4upage #4you #4youpage #funny #funnyvideos #prankster #tiktoker #foryou #fypシ,0,0,0,0,0,False
1500000,447,False,325,250800,2022-04-19T18:36:33.000Z,20100000,162200000,922600,I can hear that sound from a mile away!! #keiththecatcow #catsoftiktok #chonky #cowcat #comedy #funnyvideos #funnypets #pets,12,I can hear that sound from a mile away!! #keiththecatcow #catsoftiktok #chonky #cowcat #comedy #funnyvideos #funnypets #pets,0,0,0,0,0,False
4100000,154,False,315,35800,2022-05-09T12:52:32.000Z,14500000,144400000,192200,#weee # #pets #cat #pet #animals #animal #catlover #fun #dog #funnyy #dogs #cats #funnyvideos #funny #wee,42,#weee # #pets #cat #pet #animals #animal #catlover #fun #dog #funnyy #dogs #cats #funnyvideos #funny #wee,0,0,0,0,0,False
696800,42,False,90,55300,2022-04-07T14:05:06.000Z,13900000,106100000,323000,The end #funny #funnyvideos #animals #haha #meme #dog #cat #fypage #viral #pets,25,The end #funny #funnyvideos #animals #haha #meme #dog #cat #fypage #viral #pets,0,0,0,0,0,False
530600,626,False,36,123000,2020-03-16T01:51:11.000Z,13800000,79600000,1500000,When your cat knocks over his food one too many times. #catsoftiktok #funnyvideos #funnycatsoftiktok #catlove #catvideo #catcomedy #funnycat #catlife,21,When your cat knocks over his food one too many times. #catsoftiktok #funnyvideos #funnycatsoftiktok #catlove #catvideo #catcomedy #funnycat #catlife,0,0,0,0,0,False
1900000,212,False,410,77800,2021-03-28T12:53:17.000Z,12300000,87900000,312600,"Mom, are you kidding me ? #gangrottie #rottweiler #trend #dogchallenge #fy #fyp #foryou #crazypeople #mommy #viral #rottiemom #cutedog #funnyvideos",12,"Mom, are you kidding me ? #gangrottie #rottweiler #trend #dogchallenge #fy #fyp #foryou #crazypeople #mommy #viral #rottiemom #cutedog #funnyvideos",0,0,0,0,0,False
394500,21,False,161,85500,2022-02-10T02:52:19.000Z,11400000,60300000,463200,Can’t sleep  #funny #funnyvideos #cateyes #catsoftiktok #cattok #cattokers #comedy #cat #foryoupage #fyp #frypgシ #pet #cantsleep#kitten #zoomies,10,Can’t sleep #funny #funnyvideos #cateyes #catsoftiktok #cattok #cattokers #comedy #cat #foryoupage #fyp #frypgシ #pet #cantsleep#kitten #zoomies,0,0,1,0,0,False
1300000,30,False,76,52200,2021-11-23T20:09:01.000Z,10800000,57800000,333100,Looking to hire this man as my personal motivator  #boscoandhisbigstick #dogvideos #funnyvideos,17,Looking to hire this man as my personal motivator #boscoandhisbigstick #dogvideos #funnyvideos,0,0,0,0,0,False
8400000,13,False,132,52700,2022-06-02T13:39:02.000Z,10700000,93200000,455500,The end #funny #funnyvideos #pets #dog #pet #animal #cats #animals #dogs #catsoftiktok #cat #,41,The end #funny #funnyvideos #pets #dog #pet #animal #cats #animals #dogs #catsoftiktok #cat #,0,0,0,0,0,False
1000000,39,False,488,101400,2022-02-14T05:01:32.000Z,9500000,47600000,342600,#pet #funnyvideos #animals #cute,162,#pet #funnyvideos #animals #cute,0,0,0,0,0,False
2900000,23,False,142,28800,2022-01-08T12:31:49.000Z,9400000,72600000,138000,#laugh #cats #cat #fun # #animals #funny #wee #animal #funnyvideos #funnyvideo,20,#laugh #cats #cat #fun # #animals #funny #wee #animal #funnyvideos #funnyvideo,0,0,0,0,0,False
2900000,23,False,142,40200,2022-06-14T13:20:33.000Z,9400000,62200000,120800,#laugh #funny #cat #funnyvideo #funnyvideos #wee #cats #pet #fun #animals #pets #dog #animal #,45,#laugh #funny #cat #funnyvideo #funnyvideos #wee #cats #pet #fun #animals #pets #dog #animal #,0,0,0,0,0,False
1100000,9,False,212,53800,2021-04-18T11:49:47.000Z,9000000,93200000,279900,Wow  #football #футбол #funnyvideos #footballadvanced,11,Wow #football #футбол #funnyvideos #footballadvanced,0,0,0,0,0,False
492700,32,False,71,81300,2021-02-13T13:51:28.000Z,9000000,46500000,181800,#huggingcat #hugs #funnyvideos #goodmorningcat #petslover #pets #рек #cat #cats #funnycat #hekatacat #goodmorning,10,#huggingcat #hugs #funnyvideos #goodmorningcat #petslover #pets #рек #cat #cats #funnycat #hekatacat #goodmorning,0,0,0,0,0,False
4900000,14,False,699,20500,2021-11-13T19:32:48.000Z,8800000,49600000,29900,"Yes, microwaved is acceptable. #comedy #funny #funnyvideos #fyp #foryou #viral #wow #lol",73,"Yes, microwaved is acceptable. #comedy #funny #funnyvideos #fyp #foryou #viral #wow #lol",0,0,0,0,0,False
2400000,440,False,10200,56200,2022-02-14T20:56:50.000Z,8700000,51300000,263600,Nobody got hurt everything is Protected  no Danger no Violation everything is Staged and Fake #meme #foryou #funnyvideos  #joke,12,Nobody got hurt everything is Protected no Danger no Violation everything is Staged and Fake #meme #foryou #funnyvideos #joke,0,0,0,0,0,False
3000000,3,False,316,20100,2021-11-30T23:17:40.000Z,8700000,68700000,97100,I #GOTEM #haha # # # #loveit #fun #funny #silly #comedy #joshnasar #nasar #bekind #funnyvideos #funnyvideo #fyp #viral #viralvideo #,12,I #GOTEM #haha # # # #loveit #fun #funny #silly #comedy #joshnasar #nasar #bekind #funnyvideos #funnyvideo #fyp #viral #viralvideo #,0,0,0,0,0,False
174700,2,False,11,95200,2022-02-24T07:04:24.000Z,8500000,46800000,311300,#funny #funnyvideos #funnyvideo #funnyy #funnymoments #int #interesting # #,32,#funny #funnyvideos #funnyvideo #funnyy #funnymoments #int #interesting # #,0,0,0,0,0,False
910500,1069,False,371,74900,2020-11-18T07:13:47.000Z,8400000,110900000,447600,#fall #ohno #grandma #viral #funnyvideos #foryou  (no one was hurt),13,#fall #ohno #grandma #viral #funnyvideos #foryou (no one was hurt),0,0,0,0,0,False
1100000,3674,False,537,175600,2021-07-05T08:35:57.000Z,8400000,72400000,279800,quality low  hagang saan aabut ang 20 pesos mo #batotevlog #funnyvideos #nwetrending #sucopost #trendingvideo #kmjs15,16,quality low hagang saan aabut ang 20 pesos mo #batotevlog #funnyvideos #nwetrending #sucopost #trendingvideo #kmjs15,0,0,0,0,0,False
967900,68,False,322,77800,2021-11-18T15:09:18.000Z,8300000,82600000,183900,#pet #meow #supercat18 #foryou #cute #baby #funnyvideos #adorable #fyp #catfeeding,15,#pet #meow #supercat18 #foryou #cute #baby #funnyvideos #adorable #fyp #catfeeding,0,0,0,0,0,False
710500,484,False,244,88000,2022-02-05T04:53:12.000Z,7700000,46000000,51400,Ing ani jd mi Mag Bonding sakong pag Umangkon...bahala pag mukanta kag metal..matug jd na sya #justforfun,40,Ing ani jd mi Mag Bonding sakong pag Umangkon...bahala pag mukanta kag metal..matug jd na sya #justforfun,0,0,0,0,0,False
198500,8629,False,626,8819,2022-04-01T14:56:09.000Z,6300000,51400000,5930,Happy April Fools Day! #aprilfools #day #pranks #prankster #funday #justforfun #justkidding #funnyvideo #comedy #nativefamilies #nativehumor #smile #laugh #fyp #fypシ #fypdongggggggg #GameTok #AFairShotWithBlock #specialtalent #busted have a great day!,47,Happy April Fools Day! #aprilfools #day #pranks #prankster #funday #justforfun #justkidding #funnyvideo #comedy #nativefamilies #nativehumor #smile #laugh #fyp #fypシ #fypdongggggggg #GameTok #AFairShotWithBlock #specialtalent #busted have a great day!,0,0,0,0,0,False
8900000,296,True,852,54900,2020-09-15T00:54:40.000Z,5100000,43200000,418600,I love this woman so much lol #justforfun #couplegoals #coupleschallenge #4u #momsoftiktok #wifeprank,54,I love this woman so much lol #justforfun #couplegoals #coupleschallenge #4u #momsoftiktok #wifeprank,0,0,0,1,0,False
1200000,460,False,819,55,2021-04-11T03:00:08.000Z,3900000,73300000,368200,#stitch with @arose.77 #justforfun #l#tiktokismylife,15,#stitch with @arose.77 #justforfun #l#tiktokismylife,0,0,0,0,0,False
481000,6,False,324,13500,2022-03-14T00:03:34.000Z,3700000,37200000,6302,##fypシ #mukbangasmr #justforfun #mukbangeatingshow,206,##fypシ #mukbangasmr #justforfun #mukbangeatingshow,0,0,0,0,0,False
581200,0,False,142,8103,2022-05-13T12:16:14.000Z,3700000,41400000,25600,#funnyvideos #justforfun,44,#funnyvideos #justforfun,0,0,0,0,0,False
113600,216,False,10,715500,2020-12-22T15:03:25.000Z,3500000,22200000,433900,Ask ur friends how they see you... #foryou #foryoupage #fyp #justforfun #friends,9,Ask ur friends how they see you... #foryou #foryoupage #fyp #justforfun #friends,0,1,0,0,0,False
1300000,113,False,3837,14400,2020-05-10T13:27:23.000Z,3400000,25800000,163000,बस करो अब रुलाओगे क्या #duet with @suhailsaifi18 #gunjananaya2017 #justforfun #sofunny #@tiktok_india #funny #comedy,42,बस करो अब रुलाओगे क्या #duet with @suhailsaifi18 #gunjananaya2017 #justforfun #sofunny #@tiktok_india #funny #comedy,0,0,0,0,0,False
73700,15,False,14,15300,2022-05-08T06:36:41.000Z,3300000,42500000,33400,rame lanjut part 2 ygy #fyp #fypシ #fypage #konten #prank #prankcall #justforfun,43,rame lanjut part 2 ygy #fyp #fypシ #fypage #konten #prank #prankcall #justforfun,0,0,0,0,0,False
75000,952,False,50,37500,2020-11-03T05:34:07.000Z,3300000,23200000,250700,#stitch with @uespiiiii.1115 #justforfun #fyp,9,#stitch with @uespiiiii.1115 #justforfun #fyp,0,0,0,0,0,False
830600,3,False,356,4539,2020-06-11T19:00:47.000Z,3300000,74700000,88300,Banana  #tiktokindia #foryourpage #tiktokpakistan #foryoupage #foryou #fyp #funny #comedy #champibeats  #xyzbca #justforfun #reallifeathome,13,Banana #tiktokindia #foryourpage #tiktokpakistan #foryoupage #foryou #fyp #funny #comedy #champibeats #xyzbca #justforfun #reallifeathome,0,0,0,0,0,False
581200,0,False,142,13200,2022-06-05T00:35:10.000Z,3000000,35300000,46600,#funnyvideos #foryoupage #catlover #justforfun,40,#funnyvideos #foryoupage #catlover #justforfun,0,0,0,0,0,False
200900,1459,False,799,8261,2021-12-17T15:51:02.000Z,2800000,17300000,10300,She was such an ICON in the 70s #selenagomez #70s #retro #justforfun #celebrity #icon,14,She was such an ICON in the 70s #selenagomez #70s #retro #justforfun #celebrity #icon,0,0,0,0,0,False
449700,51,False,563,2910,2019-10-20T16:29:14.000Z,2700000,42700000,109900,Daku Mangal Singh . #comedy #tiktok #comedyindia #tiktokindia #justforfun,12,Daku Mangal Singh . #comedy #tiktok #comedyindia #tiktokindia #justforfun,0,0,0,0,0,False
266800,69,False,358,13000,2020-11-21T14:57:21.000Z,2700000,15800000,36500,#yamaha #r6 #city #bike #bikelover #justforfun,19,#yamaha #r6 #city #bike #bikelover #justforfun,0,0,0,0,0,False
278000,1,False,281,45400,2021-08-02T12:31:00.000Z,2700000,16900000,82300,#DeezerPlaylistChallenge #justforfun #Startyourimpossible #comedy #ONEFLAG #funkeycheesevideo #funnyvideo #kissthehomies #pineapple,150,#DeezerPlaylistChallenge #justforfun #Startyourimpossible #comedy #ONEFLAG #funkeycheesevideo #funnyvideo #kissthehomies #pineapple,0,0,0,0,0,False
1800000,10,False,525,27800,2019-11-15T11:26:58.000Z,2700000,18100000,43700,ufff  serious case  #backbenchersonflipkart #bigbillionstar #1millonaudition #FindYourSexy #tikrokindia #justforfun #enjoy,15,ufff serious case #backbenchersonflipkart #bigbillionstar #1millonaudition #FindYourSexy #tikrokindia #justforfun #enjoy,0,0,0,0,0,False
3900000,1000,False,1501,12200,2020-05-07T20:36:49.000Z,2600000,24300000,70500,Dude noooo...you gotta go like...ayeeeee #eh #dude #facepaint #art #shrekanddonkey  #shrek #bestfriends #smile #justforfun #foryou #xyzbca,15,Dude noooo...you gotta go like...ayeeeee #eh #dude #facepaint #art #shrekanddonkey #shrek #bestfriends #smile #justforfun #foryou #xyzbca,0,0,0,0,0,False
349600,713,False,435,60300,2021-03-11T14:01:30.000Z,2600000,16000000,45700,Which one do you think is my fav color?  #colorful #personalitytest #justforfun #letmeroastyou #accurate #greenscreen,55,Which one do you think is my fav color? #colorful #personalitytest #justforfun #letmeroastyou #accurate #greenscreen,0,0,0,0,1,False
52300,440,False,116,10400,2021-05-14T20:57:51.000Z,2600000,8800000,21000,his instagram: elias_clsthncs | he a lil bit ✨special✨  #justforfun #humor #friends #foryoupage #fyp #viral #fürdich #lilbro,22,his instagram: elias_clsthncs | he a lil bit ✨special✨ #justforfun #humor #friends #foryoupage #fyp #viral #fürdich #lilbro,0,0,0,0,0,False
203700,166,False,117,9616,2022-05-20T04:09:52.000Z,2200000,16900000,46900,my girlfriend can’t be the only one #TopGunMode #fyp #ingrownhair #foryou #girlfriend #relationship,31,my girlfriend can’t be the only one #TopGunMode #fyp #ingrownhair #foryou #girlfriend #relationship,0,0,1,0,0,False
1200000,122,True,364,74,2022-06-16T19:55:23.000Z,20800,163700,1172,“Committed sex is premeditated sex. It's willful. It's intentional. It's focus and presence.” -@estherperel_official #longtermrelationship #estherperel #coupletok #relationship,96,“Committed sex is premeditated sex. It's willful. It's intentional. It's focus and presence.” -@estherperel_official #longtermrelationship #estherperel #coupletok #relationship,0,0,0,0,0,False
2600000,4,False,580,11700,2022-06-08T19:51:37.000Z,2800000,12500000,34100,Not the tiny violin  #prank #couples #fyp #relationship #reaction,36,Not the tiny violin #prank #couples #fyp #relationship #reaction,0,0,1,0,0,False
149600,98,False,189,12500,2022-06-09T01:41:56.000Z,2400000,11500000,55200,#foryou #MadewithKAContest #foryoupagw #relationship,15,#foryou #MadewithKAContest #foryoupagw #relationship,0,0,1,0,0,False
2900000,670,False,376,2297,2022-06-04T16:16:44.000Z,1500000,10300000,22700,WAIT FOR THE END  @regalnoise #couple #relationship #marriage #prank #joke #pregnancy #pregnant #couplegoals #couplecomedy #couplestiktok #relationshipgoals #trending #viral #fyp #funny #humor #comedy,20,WAIT FOR THE END @regalnoise #couple #relationship #marriage #prank #joke #pregnancy #pregnant #couplegoals #couplecomedy #couplestiktok #relationshipgoals #trending #viral #fyp #funny #humor #comedy,0,0,0,0,0,False
1300000,267,True,400,4758,2022-05-20T17:52:39.000Z,1200000,7700000,4231,This might seem basic so I hope it’s helpful!!  #hug #hugs #kiss #advice #advicetiktok #adviceforgirls #expert #psychology #psychologytips #datingadvice #datingadviceforwomen #datingadviceforgirls #datingexpert #relationship #relationshipgoals #crush #boyfriend #howtokiss #kissing #hugging #makehimloveme #psychologyfacts #psych #psychologytricks,75,This might seem basic so I hope it’s helpful!! #hug #hugs #kiss #advice #advicetiktok #adviceforgirls #expert #psychology #psychologytips #datingadvice #datingadviceforwomen #datingadviceforgirls #datingexpert #relationship #relationshipgoals #crush #boyfriend #howtokiss #kissing #hugging #makehimloveme #psychologyfacts #psych #psychologytricks,0,0,0,1,2,False
